ASFUM08-12-12-13_005104-T1	Afu5g01810-T-p1	1.6e-238
ATCC-204305_009457-T1	Afu8g07130-T-p1	1.3e-159
ASFUM08-19-02-46_006197-T1	Afu5g03840-T-p1	7.8e-173
ASFUM09-7500806_007490-T1	Afu6g11650-T-p1	5.3e-225
AF100-11-3_007412-T1	Afu6g12780-T-p1	5.3e-164
ASFUM08-12-12-13_005748-T1	Afu5g09070-T-p1	2.4e-243
IFM-59356-2_002351-T1	Afu1g06500-T-p1	4.9e-153
ASFUM08-19-02-46_004755-T1	Afu3g03130-T-p1	3.5e-193
ASFUM08-12-12-13_002548-T1	Afu1g09430-T-p1	2.4e-160
ASFUM08-12-12-13_000837-T1	Afu2g08920-T-p1	2.5e-180
ASFUM08-19-02-46_005203-T1	Afu3g08560-T-p1	1.6e-180
ASFUM08-12-12-13_008290-T1	Afu6g07470-T-p1	2.7e-227
ASFUM08-19-02-46_002171-T1	Afu6g06860-T-p1	4.4e-249
ASFUM08-12-12-13_010153-T1	Afu7g05630-T-p1	6e-251
CM2495_009561-T1	Afu7g01370-T-p1	1.9e-233
ASFUM08-12-12-13_003994-T1	Afu3g06410-T-p1	7.9e-193
AZTEC-12-128_000316-T1	Afu2g03140-T-p1	9.5e-148
ASFUM08-12-12-13_000916-T1	Afu2g09820-T-p1	1.1e-161
ASFUM08-12-12-13_005810-T1	Afu5g09670-T-p1	3.8e-171
ASFUM08-19-02-10_000388-T1	Afu2g03780-T-p1	1.8e-179
ASFUM08-19-02-30_004134-T1	Afu6g06380-T-p1	5.1e-189
ASFUM08-12-12-13_007454-T1	Afu4g12840-T-p1	1e-170
ASFUM08-12-12-13_000888-T1	Afu2g09510-T-p1	2.4e-178
ASFUM08-12-12-13_006217-T1	Afu5g13470-T-p1	3.5e-166
ASFUM12-7504462_001924-T1	Afu7g08640-T-p1	1.4e-174
ASFUM08-19-02-10_009409-T1	Afu8g03890-T-p1	4.1e-103
ASFUM08-12-12-13_002589-T1	Afu1g09810-T-p1	4.4e-88
ASFUM08-12-12-13_000245-T1	Afu2g02340-T-p1	1e-182
ASFUM08-12-12-13_008595-T1	Afu6g10610-T-p1	6.1e-177
DMC2AF100-1-15_008665-T1	Afu8g00360-T-p1	1.3e-185
ASFUM08-19-02-10_002971-T1	Afu1g13430-T-p1	3.6e-158
ASFUM08-12-12-13_002624-T1	Afu1g10180-T-p1	2e-180
ASFUM08-12-12-13_006527-T1	Afu4g01440-T-p1	8.8e-177
ASFUM08-12-12-13_004258-T1	Afu3g08790-T-p1	2.2e-191
ASFUM08-12-12-13_006896-T1	Afu4g07110-T-p1	5.3e-174
CM2495_000621-T1	Afu2g06205-T-p1	4.2e-143
ASFUM08-12-12-13_008923-T1	Afu6g13740-T-p1	1.3e-209
IFM-60237_005093-T1	Afu5g00150-T-p1	2.3e-141
ASFUM08-12-12-13_002726-T1	Afu1g11130-T-p1	3.5e-129
ASFUM08-12-12-13_008304-T1	Afu6g07610-T-p1	9.5e-202
ASFUM08-12-12-13_000850-T1	Afu2g09100-T-p1	6.5e-191
AF100-11-3_009996-T1	Afu7g04950-T-p1	2.9e-198
ASFUM08-19-02-30_003697-T1	Afu3g02585-T-p1	3.8e-173
CM3262_001043-T1	Afu2g11800-T-p1	3.8e-117
ASFUM08-12-12-13_003315-T1	Afu1g16840-T-p1	1.7e-120
AZTEC-13-751_000248-T1	Afu2g02090-T-p1	2.6e-105
ASFUM08-19-02-46_006027-T1	Afu5g02070-T-p1	3.9e-133
W72310_002370-T1	Afu2g07840-T-p1	5.7e-112
ASFUM08-12-12-13_007493-T1	Afu4g13240-T-p1	2.6e-137
LMB-35Aa_006392-T1	Afu8g06230-T-p1	6.2e-89
ASFUM08-12-12-13_008997-T1	Afu6g14470-T-p1	1e-165
ASFUM08-12-12-13_006225-T1	Afu5g13530-T-p1	7.2e-159
ASFUM08-12-12-13_009404-T1	Afu8g04760-T-p1	9.7e-167
ASFUM08-12-12-13_008309-T1	Afu6g07660-T-p1	1.1e-167
ASFUM08-12-12-13_001658-T1	Afu2g17060-T-p1	1.2e-120
ASFUM08-12-12-13_006802-T1	Afu4g04810-T-p1	1e-139
ASFUM08-12-12-13_007149-T1	Afu4g09520-T-p1	5.1e-127
NCPF-7820_005673-T1	Afu5g09060-T-p1	7.1e-172
ASFUM08-12-12-13_008547-T1	Afu6g10130-T-p1	9.7e-156
ASFUM08-12-12-13_006047-T1	Afu5g11950-T-p1	1.5e-165
ASFUM08-12-12-13_007838-T1	Afu6g02370-T-p1	6.4e-107
ASFUM08-19-02-46_005324-T1	Afu3g09830-T-p1	3.6e-119
ASFUM08-12-12-13_000965-T1	Afu2g10350-T-p1	1.4e-125
ASFUM08-12-12-13_004264-T1	Afu3g08850-T-p1	6e-152
ASFUM08-19-02-46_002012-T1	Afu6g04670-T-p1	1e-174
ASFUM08-12-12-13_001894-T1	Afu1g02240-T-p1	8.9e-173
AF106-6-2_002658-T1	Afu1g10497-T-p1	4e-145
AF100-11-3_008513-T1	Afu4g10740-T-p1	2.1e-143
AF100-10A_002390-T1	Afu1g07190-T-p1	1.6e-111
ASFUM08-12-12-13_007906-T1	Afu6g02970-T-p1	1.3e-119
ASFUM08-19-02-30_004649-T1	Afu3g12270-T-p1	2.5e-129
ASFUM08-12-12-13_005193-T1	Afu5g02650-T-p1	2.4e-117
AZTEC-12-128_004527-T1	Afu3g11550-T-p1	1.1e-82
ASFUM08-12-12-13_005146-T1	Afu5g02200-T-p1	4.8e-115
ASFUM08-12-12-13_007636-T1	Afu4g05920-T-p1	1.5e-129
ASFUM08-12-12-13_000979-T1	Afu2g10510-T-p1	3.9e-116
ASFUM08-12-12-13_002196-T1	Afu1g05180-T-p1	2.5e-133
ASFUM08-12-12-13_002325-T1	Afu1g06370-T-p1	6.8e-117
ASFUM08-19-02-10_007606-T1	Afu6g13020-T-p1	3.1e-120
ASFUM08-12-12-13_006698-T1	Afu4g03830-T-p1	4.6e-94
AF100-12-18_004647-T1	Afu7g01660-T-p1	3.2e-102
ASFUM08-19-02-46_000293-T1	Afu2g03100-T-p1	3.8e-159
ASFUM08-12-12-13_006617-T1	Afu4g03170-T-p1	1.6e-123
CM2495_004587-T1	Afu3g13040-T-p1	2.2e-127
ASFUM08-12-12-13_005726-T1	Afu5g08860-T-p1	1.2e-81
ASFUM08-12-12-13_008763-T1	Afu6g12210-T-p1	3.2e-147
ASFUM08-12-12-13_005196-T1	Afu5g02670-T-p1	7.3e-155
ASFUM08-12-12-13_004099-T1	Afu3g07430-T-p1	3.2e-111
ASFUM117535A-1_001143-T1	Afu2g13690-T-p1	1.3e-102
ASFUM08-19-02-30_010096-T1	Afu8g05050-T-p1	2.6e-117
ASFUM08-12-12-13_000331-T1	Afu2g03210-T-p1	8.1e-122
ASFUM08-12-12-13_002994-T1	Afu1g13680-T-p1	3.1e-141
CM2495_001295-T1	Afu2g14540-T-p1	4.4e-205
M5960-D_002341-T1	Afu2g11060-T-p1	5.3e-102
DMC2AF100-1-3_007206-T1	Afu6g11500-T-p1	1.5e-83
F21572_002755-T1	Afu1g12050-T-p1	7.8e-155
ASFUM08-12-12-13_005451-T1	Afu5g06160-T-p1	1.2e-176
ASFUM08-19-02-46_000518-T1	Afu2g05500-T-p1	3e-188
AF293_006243-T1	Afu5g13920-T-p1	4.9e-133
ASFUM08-12-12-13_000302-T1	Afu2g02920-T-p1	2.3e-176
ASFUM08-12-12-13_008046-T1	Afu6g04240-T-p1	2.1e-160
ASFUM08-12-12-13_001020-T1	Afu2g10980-T-p1	7.4e-122
ASFUM08-12-12-13_001497-T1	Afu2g15560-T-p1	1.3e-106
CM2495_006666-T1	Afu6g06590-T-p1	5.6e-144
AF100-12-39_004589-T1	Afu3g12290-T-p1	2.5e-99
ASFUM08-12-12-13_002159-T1	Afu1g04860-T-p1	3.6e-98
ASFUM08-12-12-13_000170-T1	Afu2g01650-T-p1	1.1e-192
ASFUM08-19-02-46_002334-T1	Afu1g14800-T-p1	4.2e-95
IFM-61407_006490-T1	Afu6g02650-T-p1	5.8e-102
ASFUM08-12-12-13_001036-T1	Afu2g11140-T-p1	1.9e-151
ASFUM08-12-12-13_002973-T1	Afu1g13470-T-p1	3.9e-180
ASFUM08-12-12-13_000696-T1	Afu2g07560-T-p1	9.6e-152
ASFUM08-12-12-13_005206-T1	Afu5g02785-T-p1	9e-90
CM2141_000085-T1	Afu1g00820-T-p1	8.3e-129
ASFUM08-12-12-13_006615-T1	Afu4g03150-T-p1	2.8e-87
ASFUM08-12-12-13_004325-T1	Afu3g09690-T-p1	1.9e-119
ASFUM08-12-12-13_006814-T1	Afu4g06240-T-p1	2.3e-88
ASFUM08-12-12-13_008543-T1	Afu6g10080-T-p1	5.5e-123
ASFUM08-12-12-13_005961-T1	Afu5g11120-T-p1	1.2e-95
ASFUM08-12-12-13_003522-T1	Afu3g00960-T-p1	1e-113
ASFUM08-12-12-13_007452-T1	Afu4g12810-T-p1	5.4e-111
ASFUM08-12-12-13_004309-T1	Afu3g09300-T-p1	4.1e-104
ASFUM08-12-12-13_009182-T1	Afu8g01710-T-p1	4.5e-110
F15927_003758-T1	Afu1g00170-T-p1	1.2e-81
AZTEC-17-234_000778-T1	Afu2g08720-T-p1	4.1e-125
ASFUM08-12-12-13_009440-T1	Afu8g05100-T-p1	3.6e-119
AF100-12-3G_000244-T1	Afu2g02390-T-p1	3.8e-135
ASFUM08-12-12-13_002669-T1	Afu1g10610-T-p1	7.4e-116
ASFUM08-12-12-13_003901-T1	Afu3g05460-T-p1	4.1e-136
ASFUM08-12-12-13_010192-T1	Afu7g06010-T-p1	1.2e-108
ASFUM08-12-12-13_006148-T1	Afu5g12820-T-p1	3e-126
ASFUM08-12-12-13_007103-T1	Afu4g09100-T-p1	1.1e-138
ASFUM08-12-12-13_000335-T1	Afu2g03250-T-p1	1.2e-135
ASFUM08-12-12-13_002981-T1	Afu1g13550-T-p1	1.9e-90
ASFUM08-19-02-46_006144-T1	Afu5g03269-T-p1	3.1e-91
ASFUM08-12-12-13_002790-T1	Afu1g11730-T-p1	3.3e-123
ASFUM08-19-02-46_001015-T1	Afu2g12130-T-p1	7e-160
ASFUM08-12-12-13_008639-T1	Afu6g11060-T-p1	1.8e-133
ASFUM08-12-12-13_008257-T1	Afu6g07170-T-p1	2e-133
ASFUM08-12-12-13_005134-T1	Afu5g02080-T-p1	9.4e-147
ASFUM08-12-12-13_002833-T1	Afu1g12130-T-p1	2.5e-164
ASFUM08-12-12-13_004548-T1	Afu3g11820-T-p1	5.1e-157
ASFUM08-12-12-13_001054-T1	Afu2g11340-T-p1	6.6e-170
ASFUM08-12-12-13_002764-T1	Afu1g11480-T-p1	3.7e-113
ASFUM08-19-02-30_003119-T1	Afu1g15390-T-p1	8.9e-131
ASFUM08-12-12-13_008440-T1	Afu6g08890-T-p1	6.6e-178
ASFUM08-12-12-13_006897-T1	Afu4g07120-T-p1	4e-199
ASFUM08-12-12-13_002927-T1	Afu1g13050-T-p1	1.1e-184
ASFUM08-12-12-13_001897-T1	Afu1g02260-T-p1	1.1e-95
ASFUM08-12-12-13_003159-T1	Afu1g15220-T-p1	8.1e-101
ASFUM08-12-12-13_001038-T1	Afu2g11162-T-p1	5.4e-115
ASFUM08-19-02-30_010319-T1	Afu8g07060-T-p1	1.7e-100
ASFUM12-7505054_006687-T1	Afu5g03780-T-p1	4.3e-86
ASFUM08-12-12-13_006602-T1	Afu4g03030-T-p1	1.6e-122
ASFUM08-12-12-13_006243-T1	Afu5g13690-T-p1	1.5e-83
ASFUM08-12-12-13_004571-T1	Afu3g12070-T-p1	6.2e-81
ASFUM08-12-12-13_002836-T1	Afu1g12160-T-p1	7.7e-148
ASFUM08-12-12-13_001698-T1	Afu2g17450-T-p1	2.4e-119
ASFUM08-12-12-13_003572-T1	Afu3g01345-T-p1	9.4e-109
CM2495_007576-T1	Afu3g01345-T-p1	1.2e-86
ASFUM08-12-12-13_006825-T1	Afu4g06360-T-p1	1.5e-109
ASFUM08-19-02-30_000283-T1	Afu2g02710-T-p1	9.6e-121
ASFUM08-12-12-13_008327-T1	Afu6g07840-T-p1	2.4e-141
ASFUM08-12-12-13_008964-T1	Afu6g14130-T-p1	1.1e-116
ASFUM08-12-12-13_007093-T1	Afu4g09000-T-p1	4.1e-135
ASFUM08-12-12-13_001850-T1	Afu1g01790-T-p1	2.3e-152
ASFUM08-12-12-13_007370-T1	Afu4g11920-T-p1	1.7e-129
ASFUM08-12-12-13_002377-T1	Afu1g06870-T-p1	5e-136
ASFUM08-12-12-13_002518-T1	Afu1g09160-T-p1	2e-93
ASFUM08-12-12-13_001116-T1	Afu2g12000-T-p1	6.9e-100
CM5419_004940-T1	Afu3g14665-T-p1	1.9e-86
ASFUM08-12-12-13_000081-T1	Afu2g00790-T-p1	2.1e-86
ASFUM08-12-12-13_009770-T1	Afu7g01040-T-p1	2.2e-82
ASFUM08-12-12-13_004169-T1	Afu8g06180-T-p1	8.2e-98
ASFUM08-12-12-13_000400-T1	Afu2g03870-T-p1	1.9e-88
ASFUM08-12-12-13_006677-T1	Afu4g03645-T-p1	6e-142
CM2495_000718-T1	Afu2g08400-T-p1	5.3e-93
ASFUM08-19-02-46_000605-T1	Afu2g07380-T-p1	8e-119
AF106-6-3_004070-T1	Afu3g07000-T-p1	2.9e-131
ASFUM08-12-12-13_002553-T1	Afu1g09480-T-p1	2.3e-136
AF100-12-7G_002437-T1	Afu2g07750-T-p1	3.8e-181
ASFUM08-12-12-13_003292-T1	Afu1g16640-T-p1	3.1e-165
CM2495_000907-T1	Afu2g10500-T-p1	8.7e-94
ASFUM08-19-02-30_008476-T1	Afu6g09500-T-p1	2.5e-159
ASFUM08-12-12-13_009618-T1	Afu8g07050-T-p1	2.2e-173
ASFUM08-12-12-13_006987-T1	Afu4g07950-T-p1	5.2e-167
ASFUM08-12-12-13_008040-T1	Afu6g04180-T-p1	2.3e-149
ASFUM08-12-12-13_002440-T1	Afu1g07530-T-p1	7.2e-173
AF100-12-38_004082-T1	Afu6g09780-T-p1	0
CM2141_000057-T1	Afu1g00630-T-p1	0
SF1S6_003605-T1	Afu3g10160-T-p1	0
AFIS-23107-CDC-12_002183-T1	Afu3g10160-T-p1	0
B5269-CDC-24_004173-T1	Afu3g10160-T-p1	0
ASFUM08-12-12-13_007608-T1	Afu6g09300-T-p1	8.9e-116
A1163_007843-T1	Afu6g09300-T-p1	1.5e-204
ASFUM09-7500806_009640-T1	Afu6g09300-T-p1	5.1e-204
DMC2AF100-1-18_000041-T1	Afu1g00520-T-p1	0
CM3720_008429-T1	Afu4g10260-T-p1	5.3e-114
ASFUM08-19-02-30_010225-T1	Afu1g17350-T-p1	0
ASFUM12-7504462_010598-T1	Afu7g08605-T-p1	0
AFIS-23107-CDC-12_002189-T1	Afu3g02550-T-p1	1.2e-106
ASFUM08-19-02-46_005704-T1	Afu3g13770-T-p1	2.2e-269
ATCC46645_009918-T1	Afu3g13580-T-p1	1.9e-101
COH-762_004850-T1	Afu4g00960-T-p1	2.3e-212
ASFUM12-7504462_006463-T1	Afu3g11970-T-p1	3.7e-225
DMC2AF100-1-3_003050-T1	Afu1g14910-T-p1	1.1e-168
RSF2S8_006066-T1	Afu3g00830-T-p1	1.4e-123
IFM-59073_010151-T1	Afu5g00230-T-p1	9.6e-100
ATCC46645_001806-T1	Afu5g14880-T-p1	0
ASFUM12-7504462_006458-T1	Afu4g14360-T-p1	6.4e-209
ASFUM08-12-12-13_005222-T1	Afu5g02940-T-p1	0
AF293_000068-T1	Afu1g00840-T-p1	7.3e-253
F16311_009567-T1	Afu5g00180-T-p1	2.6e-253
ASFUM09-7500806_007489-T1	Afu6g11640-T-p1	0
ASFUM08-36-03-25_003928-T1	Afu5g06680-T-p1	4.9e-198
AF293_000011-T1	Afu1g00210-T-p1	8.3e-282
COH-371_009149-T1	Afu5g10550-T-p1	4.5e-241
AZTEC-3-226_002000-T1	Afu1g03210-T-p1	2.5e-213
ASFUM08-12-12-13_005420-T1	Afu5g05890-T-p1	7.2e-300
AZTEC-12-128_008052-T1	Afu4g06740-T-p1	2.5e-277
AF100-12-25_000682-T1	Afu2g07650-T-p1	9.7e-225
AF100-10A_008152-T1	Afu4g07760-T-p1	6.3e-156
AF100-12-13_002075-T1	Afu1g03880-T-p1	2.3e-230
ASFUM117535A-1_002493-T1	Afu1g07480-T-p1	0
AF293_000044-T1	Afu1g00650-T-p1	0
ASFUM08-12-12-13_006739-T1	Afu4g04210-T-p1	1.4e-264
ASFUM08-12-12-13_001877-T1	Afu1g02070-T-p1	5.8e-222
ASFUM08-12-12-13_001293-T1	Afu2g13760-T-p1	1.6e-277
Af65_001782-T1	Afu1g00310-T-p1	1.1e-265
ASFUM08-12-12-13_010136-T1	Afu7g05460-T-p1	5.2e-257
ASFUM08-12-12-13_000602-T1	Afu2g05780-T-p1	7.8e-292
ASFUM08-19-02-46_002452-T1	Afu6g09070-T-p1	1.8e-275
ASFUM08-19-02-30_001691-T1	Afu7g08620-T-p1	2.4e-278
ASFUM08-12-12-13_002935-T1	Afu1g13140-T-p1	1.8e-241
AF293_000043-T1	Afu1g00640-T-p1	9e-258
AZTEC-9-222_006114-T1	Afu5g12340-T-p1	1.6e-164
AF100-12-17_008841-T1	Afu7g06920-T-p1	1.1e-103
ASFUM08-12-12-13_007316-T1	Afu4g11310-T-p1	5.3e-241
