ASFUM08-19-02-30_001710-T1	sp|Q5F478|ANR44_CHICK	2.1e-75
ASFUM08-12-12-13_000406-T1	sp|Q59YH3|CG11_CANAL	3e-56
AF100-12-7G_010036-T1	sp|P36160|RPF2_YEAST	3.8e-73
ASFUM08-12-12-13_001294-T1	sp|O43345|ZN208_HUMAN	2.9e-161
CM2495_004025-T1	sp|O13644|SED5_SCHPO	7.4e-72
CM237_000718-T1	sp|Q9SKJ7|PT225_ARATH	5.9e-25
ASFUM08-19-02-30_002124-T1	sp|P20654|PP1_EMENI	2.9e-221
AZTEC-9-222_001047-T1	sp|B0XSI3|MKAR_ASPFC	7.7e-228
CM2495_004417-T1	sp|B0XXL5|GET3_ASPFC	3.1e-225
DMC2AF100-1-11_008483-T1	sp|Q5ZJP9|CCNL1_CHICK	1.1e-22
ASFUM08-12-12-13_008471-T1	sp|Q9Y7B6|PANB_EMENI	4.2e-172
ASFUM12-7504462_008051-T1	sp|Q5F478|ANR44_CHICK	6.3e-52
ASFUM08-12-12-13_001158-T1	sp|Q9I2A0|LIUE_PSEAE	6.9e-85
ASFUM08-12-12-13_002320-T1	sp|O13752|YF22_SCHPO	4.5e-56
ASFUM08-12-12-13_002359-T1	sp|Q12094|TSR3_YEAST	1.8e-84
B6081_005530-T1	sp|D4ARV2|AIM6_ARTBC	3e-113
ASFUM08-12-12-13_003351-T1	sp|Q2TXF3|ORYG_ASPOR	2.2e-76
AF100-12-8_008529-T1	sp|O94511|YN67_SCHPO	2.7e-66
AZTEC-17-234_004014-T1	sp|O13974|OTU1_SCHPO	1.8e-60
ASFUM08-12-12-13_008150-T1	sp|O14102|SAP49_SCHPO	2e-85
IFM-59777_010267-T1	sp|Q9P787|YNY3_SCHPO	6.4e-76
ASFUM08-12-12-13_009857-T1	sp|O94553|RPC6_SCHPO	4.4e-47
COH-762_008996-T1	sp|Q8WZ42|TITIN_HUMAN	0
ASFUM08-12-12-13_003064-T1	sp|Q6F4M7|NPCC_RHOOP	1.8e-64
ASFUM12-7505446_002248-T1	sp|Q4WUA0|CWC24_ASPFU	4.6e-230
ASFUM08-12-12-13_008422-T1	sp|Q4WMU1|MTAP_ASPFU	1.4e-235
ASFUM117535A-1_004758-T1	sp|Q4WCX7|APTH1_ASPFU	1.8e-164
ASFUM08-12-12-13_005129-T1	sp|O59952|LIP_THELA	9.5e-91
ASFUM08-12-12-13_005917-T1	sp|A0A024FA41|VLMA_LECSP	4.1e-79
AFIS-13708-CDC-14_006147-T1	sp|A9WC41|MEH_CHLAA	1.5e-23
ASFUM08-12-12-13_005304-T1	sp|Q9US38|YFZ3_SCHPO	1.8e-102
IFM-58401_004483-T1	sp|P36017|VPS21_YEAST	5.8e-65
ASFUM08-12-12-13_003969-T1	sp|O59851|MAT1_FUSOX	2.3e-21
ASFUM08-12-12-13_002502-T1	sp|G0SEA3|GLE2_CHATD	6.2e-167
ASFUM08-12-12-13_005104-T1	sp|O13904|MUG84_SCHPO	5.6e-33
ATCC-204305_009457-T1	sp|P34227|PRX1_YEAST	7.2e-88
ASFUM08-19-02-46_006197-T1	sp|L7WRR9|NOTP_ASPVE	7.6e-43
ASFUM09-7500806_007490-T1	sp|A0A023I4F1|PRX1_PENRO	1.5e-81
ASFUM08-12-12-13_000837-T1	sp|Q9FM04|GDL88_ARATH	2.6e-35
ASFUM08-19-02-46_005203-T1	sp|P87305|CHAC_SCHPO	2.8e-39
CM2495_009561-T1	sp|Q08686|THTR_YEAST	8.2e-67
ASFUM08-12-12-13_008934-T1	sp|Q9NP80|PLPL8_HUMAN	1.7e-23
ASFUM08-12-12-13_003994-T1	sp|B0XYZ8|COQ4_ASPFC	4.6e-191
AZTEC-12-128_000316-T1	sp|Q09859|MSRA_SCHPO	2.1e-60
ASFUM08-12-12-13_000916-T1	sp|Q4X1I8|TIM21_ASPFU	6.1e-160
ASFUM08-19-02-10_000388-T1	sp|Q59VM7|GIG1_CANAL	6.3e-24
ASFUM08-19-02-30_004134-T1	sp|P25627|BUD23_YEAST	6.1e-87
ASFUM08-12-12-13_007454-T1	sp|B0Y4N9|MTNB_ASPFC	5.7e-169
ASFUM08-12-12-13_002484-T1	sp|Q2UPH5|SPC25_ASPOR	8.6e-150
ASFUM08-12-12-13_006217-T1	sp|G0S616|MRT4_CHATD	1.7e-90
ASFUM08-19-02-10_009409-T1	sp|Q4WCM6|PPIH_ASPFU	1.5e-123
ASFUM08-12-12-13_002589-T1	sp|P89886|TMA20_YEAST	7.1e-50
ASFUM08-12-12-13_000245-T1	sp|Q08285|RRP40_YEAST	5.9e-22
ASFUM08-12-12-13_008595-T1	sp|Q4P6V4|RPIA_USTMA	1e-53
AFIS-23107-CDC-12_009886-T1	sp|P36592|RAD22_SCHPO	1.2e-35
ASFUM08-12-12-13_002624-T1	sp|Q9HDU7|YHE8_SCHPO	5e-23
ASFUM08-12-12-13_006527-T1	sp|O59827|GST2_SCHPO	1.7e-37
ASFUM08-12-12-13_006896-T1	sp|P93654|SYP22_ARATH	6.1e-29
IFM-60237_005093-T1	sp|A0A0S2E7Z1|INVA1_PAXIN	2.8e-34
ASFUM08-12-12-13_002726-T1	sp|P05739|RL6B_YEAST	7.9e-60
ASFUM08-12-12-13_000850-T1	sp|Q5RDA3|CSTF2_PONAB	4.5e-36
AF100-11-3_009996-T1	sp|O59952|LIP_THELA	9.1e-64
CM3262_001043-T1	sp|P87173|LSM1_SCHPO	6.7e-38
ASFUM08-12-12-13_003315-T1	sp|Q4WRB8|TCTP_ASPFU	9.7e-119
ASFUM08-12-12-13_006225-T1	sp|P53859|CSL4_YEAST	6e-32
ASFUM08-12-12-13_009404-T1	sp|O13843|ALLA_SCHPO	7.1e-22
ASFUM08-12-12-13_001658-T1	sp|Q08962|NIP7_YEAST	7.9e-74
ASFUM08-12-12-13_006802-T1	sp|P17609|YPT2_SCHPO	1.2e-94
ASFUM08-12-12-13_007149-T1	sp|O60073|YKT6_SCHPO	4.3e-69
NCPF-7820_005673-T1	sp|Q9UUD2|PRP38_SCHPO	5.5e-54
ASFUM08-12-12-13_008547-T1	sp|D4ANU4|LYS_ARTBC	2.4e-90
ASFUM08-12-12-13_006047-T1	sp|Q9JKB1|UCHL3_MOUSE	9.4e-28
ASFUM08-12-12-13_007838-T1	sp|P59998|ARPC4_HUMAN	2.5e-75
ASFUM08-12-12-13_000965-T1	sp|O94520|YQ13_SCHPO	3.4e-39
ASFUM08-12-12-13_004264-T1	sp|P27882|ERV1_YEAST	1.5e-46
ASFUM08-19-02-46_002012-T1	sp|Q8BNI4|DERL2_MOUSE	8.5e-52
AF106-6-2_002658-T1	sp|P38736|GOSR1_YEAST	7.4e-39
AF100-11-3_008513-T1	sp|P36525|RM24_YEAST	2.9e-33
ASFUM08-12-12-13_007906-T1	sp|Q09896|MPC2_SCHPO	3.9e-36
CF098_001901-T1	sp|P23403|RS20_XENLA	1.2e-44
ASFUM08-19-02-30_004649-T1	sp|O59858|GPX1_SCHPO	1.6e-62
ASFUM08-12-12-13_005193-T1	sp|A4DA06|XAND_ASPFU	1.4e-92
ASFUM08-12-12-13_005146-T1	sp|Q2UAP8|TIM22_ASPOR	4.6e-93
ASFUM08-12-12-13_007636-T1	sp|P35200|UPS2_YEAST	1.4e-43
ASFUM08-12-12-13_000979-T1	sp|Q12487|RM23_YEAST	1.5e-52
ASFUM08-12-12-13_002196-T1	sp|O74457|NAT3_SCHPO	1.8e-49
ASFUM08-12-12-13_002325-T1	sp|P53066|YGZ2_YEAST	1.7e-29
ASFUM08-19-02-10_007606-T1	sp|Q09905|AP3S_SCHPO	3.2e-43
AF100-11A_002256-T1	sp|Q9HFC7|SC61B_YARLI	6e-31
ASFUM08-12-12-13_008763-T1	sp|B0Y8Q8|XYNB_ASPFC	1.8e-145
ASFUM08-12-12-13_005196-T1	sp|Q4WEE0|XANA_ASPFU	4.2e-153
AF100-12-32_008005-T1	sp|Q4W9R2|FKB1B_ASPFU	6.8e-73
ASFUM08-12-12-13_004099-T1	sp|P18253|CYPH_SCHPO	1.3e-83
ASFUM117535A-1_001143-T1	sp|Q55EY8|UBE2W_DICDI	4e-29
ASFUM08-12-12-13_000331-T1	sp|Q4WI37|CG121_ASPFU	4.6e-120
CM2495_001295-T1	sp|A1DBS6|EGLD_NEOFI	6.2e-32
ASFUM08-12-12-13_005451-T1	sp|Q7RXQ8|HIS4_NEUCR	4.8e-122
ASFUM08-19-02-46_000518-T1	sp|P25711|NDUS4_NEUCR	2.6e-72
AF293_006243-T1	sp|Q11118|WOS2_SCHPO	1.2e-38
ASFUM08-12-12-13_008046-T1	sp|Q9C2M6|DOPP_NEUCR	9e-80
ASFUM08-12-12-13_001020-T1	sp|P38116|ARL1_YEAST	3e-80
ASFUM08-12-12-13_001497-T1	sp|O14046|VATO_SCHPO	7.6e-79
CM2495_006666-T1	sp|Q9Y7T9|YCJD_SCHPO	2.8e-34
AF100-12-39_004589-T1	sp|P87215|DIMI_SCHPO	1.2e-74
ASFUM08-12-12-13_001036-T1	sp|Q4X156|RM04_ASPFU	1.1e-149
ASFUM08-12-12-13_002973-T1	sp|Q9P7H3|PHB1_SCHPO	1e-121
ASFUM08-12-12-13_000696-T1	sp|Q4X261|ATP23_ASPFU	8.5e-167
ASFUM08-12-12-13_006615-T1	sp|Q9UTN9|ATL1_SCHPO	1.4e-21
ASFUM08-12-12-13_004325-T1	sp|C8VIP3|CETA_EMENI	6.7e-74
ASFUM08-12-12-13_006814-T1	sp|Q9FVZ9|MSBP2_ORYSJ	5.9e-22
ASFUM08-12-12-13_005961-T1	sp|P20436|RPAB3_YEAST	1.7e-30
ASFUM08-12-12-13_009310-T1	sp|P08463|CKS1_SCHPO	1e-46
ASFUM08-12-12-13_009182-T1	sp|Q5AVR1|CALA_EMENI	2.2e-68
AZTEC-17-234_000778-T1	sp|Q08CN0|TPPC2_DANRE	1.5e-22
ASFUM08-12-12-13_003901-T1	sp|P22354|RM20_YEAST	4.9e-22
ASFUM08-12-12-13_010192-T1	sp|B2WMX8|AIM41_PYRTR	2e-22
ASFUM08-12-12-13_006148-T1	sp|O74800|IMP1_SCHPO	5.3e-33
ASFUM08-12-12-13_007103-T1	sp|Q4WPF7|DPH4_ASPFU	6.3e-137
ASFUM08-12-12-13_010291-T1	sp|A1DMY0|U499_NEOFI	7.8e-30
ASFUM08-12-12-13_002790-T1	sp|P34727|ARF_AJECA	1.3e-116
ASFUM08-19-02-46_001015-T1	sp|Q9USJ8|CTK3_SCHPO	2e-37
ASFUM08-12-12-13_008639-T1	sp|O74746|SPF31_SCHPO	6.5e-41
ASFUM08-12-12-13_008257-T1	sp|Q9USR5|THOC5_SCHPO	3.9e-26
ASFUM08-12-12-13_005134-T1	sp|Q5AUI1|LBSA_EMENI	2.8e-97
ASFUM08-12-12-13_002833-T1	sp|Q6GR08|I4E3A_XENLA	8.9e-23
ASFUM08-12-12-13_004548-T1	sp|P54964|ORN_YEAST	6.5e-45
ASFUM08-12-12-13_001054-T1	sp|Q4X136|NPC2_ASPFU	2.5e-114
ASFUM08-19-02-30_003119-T1	sp|O94389|CC124_SCHPO	7.9e-41
ASFUM08-12-12-13_006897-T1	sp|O13962|YE42_SCHPO	8e-38
ASFUM08-19-02-30_010319-T1	sp|P41746|RODL_ASPFU	2.2e-44
ASFUM12-7505054_006687-T1	sp|O43003|MMF1_SCHPO	1.1e-34
ASFUM08-12-12-13_006602-T1	sp|Q9UTE8|IES6_SCHPO	3.7e-27
ASFUM08-12-12-13_006243-T1	sp|A0LWS1|Y2109_ACIC1	7.9e-29
ASFUM08-12-12-13_004867-T1	sp|O14463|TRX1_SCHPO	1.3e-30
ASFUM08-12-12-13_002694-T1	sp|Q12306|SMT3_YEAST	5.2e-29
ASFUM08-12-12-13_001698-T1	sp|B0XVP0|3HAO2_ASPFC	4.1e-118
ASFUM08-19-02-30_000283-T1	sp|Q6CF69|RLP24_YARLI	1.4e-51
ASFUM08-12-12-13_008327-T1	sp|Q9C5C8|MSRB2_ARATH	4.5e-59
ASFUM08-12-12-13_008964-T1	sp|Q9Y818|UBC15_SCHPO	1.3e-65
ASFUM08-12-12-13_010189-T1	sp|Q9USZ3|RUXE_SCHPO	2.1e-28
ASFUM08-12-12-13_005981-T1	sp|Q1RQJ0|THX29_ASPFM	1.6e-70
ASFUM08-12-12-13_009770-T1	sp|P0C2P0|BSD_ASPTE	1.8e-54
ASFUM08-12-12-13_007902-T1	sp|A1DLB6|CBP4_NEOFI	2.7e-70
ASFUM08-12-12-13_000400-T1	sp|Q9Z247|FKBP9_MOUSE	1.2e-97
ASFUM08-12-12-13_006677-T1	sp|A4DA73|MZM1_ASPFU	3.4e-71
CM2495_000718-T1	sp|Q06537|YP153_YEAST	1.4e-22
ASFUM08-12-12-13_009427-T1	sp|O74966|RUXG_SCHPO	1.1e-27
ASFUM08-19-02-46_000605-T1	sp|Q8TFH1|RL18B_SCHPO	5.1e-85
AF106-6-3_004070-T1	sp|P56739|Y212_BOTFU	9.2e-78
ASFUM08-12-12-13_002553-T1	sp|Q9UTI5|VPS29_SCHPO	6.9e-63
CM2495_000907-T1	sp|Q759L8|RS16_ASHGO	9.7e-75
ASFUM08-12-12-13_009618-T1	sp|P9WEZ2|PYTE_ASPTE	8e-60
ASFUM08-12-12-13_002440-T1	sp|B0XPW9|KAD2_ASPFC	4.1e-171
AF100-12-38_004082-T1	sp|Q9W5U2|CHI10_DROME	3e-150
CM2141_000057-T1	sp|O60177|YG42_SCHPO	3.8e-138
CM3720_008429-T1	sp|Q9UUC6|SMD3_SCHPO	1.4e-37
ASFUM08-19-02-46_005704-T1	sp|O13786|PEP7_SCHPO	1.5e-54
ATCC46645_009918-T1	sp|Q9WVP9|MX2_MOUSE	2.9e-42
COH-762_004850-T1	sp|P47857|PFKAM_MOUSE	0
ASFUM12-7504462_006463-T1	sp|Q9HFB3|PACC_ASPOR	1.5e-239
DMC2AF100-1-3_003050-T1	sp|Q4WRW0|SSH4_ASPFU	6.4e-167
RSF2S8_006066-T1	sp|Q00808|HETE1_PODAS	8e-21
ATCC46645_001806-T1	sp|A5DB88|AIM9_PICGU	5.1e-23
ASFUM12-7504462_006458-T1	sp|Q5K8R6|CXT1_CRYNJ	1.1e-42
ASFUM08-12-12-13_005222-T1	sp|P19807|HNM1_YEAST	5.4e-169
F16311_009567-T1	sp|Q09766|YA7D_SCHPO	2.7e-42
ASFUM12-7504462_006461-T1	sp|Q0VC03|MFSD5_BOVIN	9.8e-45
ASFUM12-7504462_008026-T1	sp|Q5F478|ANR44_CHICK	6.3e-75
IFM-59361_006571-T1	sp|Q5F478|ANR44_CHICK	2.6e-72
ASFUM08-36-03-25_003928-T1	sp|P14010|GABAT_EMENI	3.1e-191
ASFUM12-7504462_008055-T1	sp|Q5F478|ANR44_CHICK	3.9e-66
COH-371_009149-T1	sp|P10719|ATPB_RAT	0
AZTEC-3-226_002000-T1	sp|O13493|MYB1_NEUCR	1.6e-35
W72310_006042-T1	sp|P48709|RBL_NICDE	0
ASFUM08-12-12-13_005420-T1	sp|Q9UT98|POS5_SCHPO	1.7e-71
AZTEC-12-128_008052-T1	sp|Q9UTD0|FOLD_SCHPO	2.8e-77
AF100-10A_008152-T1	sp|P36062|AVT3_YEAST	1.4e-74
ASFUM117535A-1_002493-T1	sp|Q9V3D2|HEM6_DROME	6.4e-112
AF293_000044-T1	sp|O13716|AGN1_SCHPO	9.4e-54
ASFUM08-12-12-13_006739-T1	sp|B0YED6|LAP1_ASPFC	7.9e-263
ASFUM08-12-12-13_001877-T1	sp|P07142|CY1_NEUCR	1.7e-156
ASFUM08-12-12-13_001293-T1	sp|Q6C5G0|SEC9_YARLI	2.3e-52
Af65_001782-T1	sp|Q9W5U2|CHI10_DROME	2.2e-39
ASFUM08-12-12-13_010136-T1	sp|Q9UT32|RL1DB_SCHPO	1.2e-33
ASFUM08-12-12-13_000602-T1	sp|Q7SB53|MCE1_NEUCR	1.4e-121
ASFUM08-19-02-46_002452-T1	sp|Q5BCG1|DPNP_EMENI	4.4e-207
ASFUM08-12-12-13_002935-T1	sp|Q00743|GPA1_EMENI	3.7e-234
AF100-12-17_008841-T1	sp|Q5ZID0|NMRL1_CHICK	1.5e-38
ASFUM08-12-12-13_007316-T1	sp|P09201|F16P_YEAST	6.3e-128
ASFUM08-19-02-46_008403-T1	sp|A7J2C6|AES1_HYPJE	2.1e-66
ASFUM08-12-12-13_002552-T1	sp|P43567|AGX1_YEAST	2.2e-94
ASFUM10-01-02-27_009690-T1	sp|Q3U213|SRAC1_MOUSE	8e-21
A1163_008729-T1	sp|Q00808|HETE1_PODAS	4.6e-176
AF100-10A_002968-T1	sp|Q6MY91|DPH5_ASPFU	1.4e-175
W72310_007673-T1	sp|P32378|COQ2_YEAST	2e-81
ASFUM08-19-02-30_001715-T1	sp|Q9HDX2|YKN3_SCHPO	7.6e-177
AF100-10A_008541-T1	sp|G3XMC6|AZAJ_ASPNA	4.4e-94
ASFUM08-12-12-13_005173-T1	sp|Q92250|FPPS_NEUCR	4e-164
ASFUM08-12-12-13_004434-T1	sp|Q5TEU4|NDUF5_HUMAN	4.5e-71
ASFUM08-12-12-13_002773-T1	sp|P07046|3SHD_NEUCR	3e-109
AF100-12-35_001846-T1	sp|Q9VCR7|CTNS_DROME	7.4e-53
ASFUM08-19-02-10_006747-T1	sp|P10962|MAK16_YEAST	1.4e-97
ASFUM08-12-12-13_005953-T1	sp|A9B3W0|PANC_HERA2	8.9e-61
ASFUM08-12-12-13_004403-T1	sp|Q4WF56|SIDJ_ASPFU	1.1e-91
ASFUM08-12-12-13_008314-T1	sp|P0C582|M2OM_NEUCR	1.3e-143
AF293_005446-T1	sp|Q75AP7|RL2_ASHGO	8.1e-137
ASFUM08-12-12-13_009940-T1	sp|Q4WG40|PXR1_ASPFU	2.5e-200
ASFUM08-12-12-13_000855-T1	sp|Q4X1Q4|ADE_ASPFU	2.3e-245
ASFUM08-12-12-13_000399-T1	sp|Q12436|ZRT2_YEAST	1.6e-101
ASFUM08-12-12-13_008436-T1	sp|P87230|COQ5_SCHPO	8.3e-100
W72310_006667-T1	sp|Q4WMX7|THI4_ASPFU	1.9e-55
ASFUM08-12-12-13_009471-T1	sp|Q870C4|ATPF_PARBR	1.1e-109
ASFUM08-19-02-46_006509-T1	sp|Q10186|YAWC_SCHPO	2.8e-21
ASFUM08-12-12-13_005361-T1	sp|Q00319|PM47B_CANBO	1.8e-67
AF106-6-2_000885-T1	sp|Q4WF54|SIDH_ASPFU	3e-94
ASFUM08-12-12-13_005987-T1	sp|Q10298|YD44_SCHPO	3.1e-152
ASFUM08-19-02-30_006767-T1	sp|P18562|UPP_YEAST	2.2e-91
ASFUM08-12-12-13_003857-T1	sp|Q0TVF9|ALG3_PHANO	2e-107
ASFUM08-19-02-10_002583-T1	sp|B2RXR6|ANR44_MOUSE	6.9e-28
ASFUM08-12-12-13_006995-T1	sp|P36586|YPT5_SCHPO	3.4e-89
ASFUM08-12-12-13_002146-T1	sp|Q92254|ERG2_NEUCR	1.7e-109
ASFUM08-12-12-13_005488-T1	sp|Q6CG53|N7BM_YARLI	4.5e-37
Mg18-1_007931-T1	sp|Q6CQE5|TAR1_KLULA	7.6e-22
ASFUM08-12-12-13_002510-T1	sp|P38068|GLRX7_YEAST	8.8e-26
AF100-12-17_007103-T1	sp|Q0CS65|ATAL_ASPTN	7.8e-24
ASFUM08-12-12-13_002350-T1	sp|Q12644|NDUS8_NEUCR	2.8e-112
ASFUM09-7500806_006332-T1	sp|Q8BG93|NUD15_MOUSE	6.2e-32
AZTEC-17-234_000335-T1	sp|Q5D018|RBM8A_DANRE	4.7e-37
ASFUM08-12-12-13_001089-T1	sp|P87242|HDD1_SCHPO	4.4e-47
ASFUM10-01-02-27_006457-T1	sp|O43034|YGU5_SCHPO	3.8e-34
ASFUM08-12-12-13_002546-T1	sp|O94345|RM08_SCHPO	2.5e-47
ASFUM08-12-12-13_007289-T1	sp|Q5RBR3|CHMP5_PONAB	4.4e-51
ASFUM08-12-12-13_007473-T1	sp|B0Y4Q8|TVP23_ASPFC	9.1e-123
AF100-12-37_007373-T1	sp|P35848|TOM20_NEUCR	2.1e-51
ASFUM08-12-12-13_004333-T1	sp|Q12322|YO114_YEAST	4.5e-24
AF100-12-35_007073-T1	sp|Q8ISP0|RS18_BRABE	3.3e-73
AF293_000065-T1	sp|O42799|ALL7_ASPFU	2.3e-84
F14513G_001514-T1	sp|Q03015|NDUS6_NEUCR	9.3e-46
AF100-12-35_008951-T1	sp|Q8IWZ3|ANKH1_HUMAN	1.6e-24
COH-885_003560-T1	sp|P28650|PURA1_MOUSE	5e-103
W72310_000572-T1	sp|Q8N8A2|ANR44_HUMAN	3.5e-47
ASFUM08-12-12-13_008086-T1	sp|Q09177|RPAC2_SCHPO	1.3e-37
ASFUM08-12-12-13_008759-T1	sp|Q9Z247|FKBP9_MOUSE	2.2e-83
ASFUM08-12-12-13_000573-T1	sp|Q06405|ATPK_YEAST	3e-28
ASFUM08-12-12-13_001354-T1	sp|Q9URY9|YI06_SCHPO	4.9e-59
ASFUM08-12-12-13_001640-T1	sp|P0CX25|RL43A_YEAST	1.7e-42
ASFUM08-12-12-13_008272-T1	sp|P53173|ERV14_YEAST	6.5e-55
ASFUM08-19-02-46_005319-T1	sp|Q3E846|COA6_YEAST	2.1e-21
