OG0013238				ASFUM08-19-02-46_005610-T1																																																																																																																																																																																																																																																																
OG0013239				ASFUM08-19-02-46_007189-T1																																																																																																																																																																																																																																																																
OG0013240				ASFUM08-19-02-46_008420-T1																																																																																																																																																																																																																																																																
OG0013241				ASFUM08-19-02-46_009000-T1																																																																																																																																																																																																																																																																
OG0013242				ASFUM08-19-02-46_009002-T1																																																																																																																																																																																																																																																																
OG0013243				ASFUM08-19-02-46_009003-T1																																																																																																																																																																																																																																																																
OG0013244				ASFUM08-19-02-46_009004-T1																																																																																																																																																																																																																																																																
OG0013245				ASFUM08-19-02-46_009593-T1																																																																																																																																																																																																																																																																
OG0013246				ASFUM08-19-02-46_009594-T1																																																																																																																																																																																																																																																																
OG0013247				ASFUM08-19-02-46_009596-T1																																																																																																																																																																																																																																																																
OG0013248				ASFUM08-19-02-46_009598-T1																																																																																																																																																																																																																																																																
OG0013249				ASFUM08-19-02-46_009599-T1																																																																																																																																																																																																																																																																
OG0013250				ASFUM08-19-02-46_009614-T1																																																																																																																																																																																																																																																																
OG0013251				ASFUM08-19-02-46_009615-T1																																																																																																																																																																																																																																																																
OG0013252				ASFUM08-19-02-46_009616-T1																																																																																																																																																																																																																																																																
OG0013253					ASFUM08-19-02-61_004555-T1																																																																																																																																																																																																																																																															
OG0013254					ASFUM08-19-02-61_004815-T1																																																																																																																																																																																																																																																															
OG0013255					ASFUM08-19-02-61_006491-T1																																																																																																																																																																																																																																																															
OG0013256					ASFUM08-19-02-61_006586-T1																																																																																																																																																																																																																																																															
OG0013257						ASFUM08-31-08-91_000163-T1																																																																																																																																																																																																																																																														
OG0013258						ASFUM08-31-08-91_000557-T1																																																																																																																																																																																																																																																														
OG0013259						ASFUM08-31-08-91_002042-T1																																																																																																																																																																																																																																																														
OG0013260						ASFUM08-31-08-91_004660-T1																																																																																																																																																																																																																																																														
OG0013261						ASFUM08-31-08-91_007690-T1																																																																																																																																																																																																																																																														
OG0013262						ASFUM08-31-08-91_009034-T1																																																																																																																																																																																																																																																														
OG0013263						ASFUM08-31-08-91_009037-T1																																																																																																																																																																																																																																																														
OG0013264						ASFUM08-31-08-91_010036-T1																																																																																																																																																																																																																																																														
OG0013265							ASFUM08-36-03-25_003536-T1																																																																																																																																																																																																																																																													
OG0013266							ASFUM08-36-03-25_003538-T1																																																																																																																																																																																																																																																													
OG0013267							ASFUM08-36-03-25_003913-T1																																																																																																																																																																																																																																																													
OG0013268							ASFUM08-36-03-25_003917-T1																																																																																																																																																																																																																																																													
OG0013269							ASFUM08-36-03-25_004802-T1																																																																																																																																																																																																																																																													
OG0013270							ASFUM08-36-03-25_009111-T1																																																																																																																																																																																																																																																													
OG0013271								ASFUM09-7500806_000445-T1																																																																																																																																																																																																																																																												
OG0013272								ASFUM09-7500806_004509-T1																																																																																																																																																																																																																																																												
OG0013273								ASFUM09-7500806_004739-T1																																																																																																																																																																																																																																																												
OG0013274								ASFUM09-7500806_008286-T1																																																																																																																																																																																																																																																												
OG0013275								ASFUM09-7500806_009867-T1																																																																																																																																																																																																																																																												
OG0013276								ASFUM09-7500806_009870-T1																																																																																																																																																																																																																																																												
OG0013277									ASFUM10-01-02-27_003496-T1																																																																																																																																																																																																																																																											
OG0013278									ASFUM10-01-02-27_004499-T1																																																																																																																																																																																																																																																											
OG0013279									ASFUM10-01-02-27_009106-T1																																																																																																																																																																																																																																																											
OG0013280										ASFUM117535A-1_000704-T1																																																																																																																																																																																																																																																										
OG0013281										ASFUM117535A-1_002313-T1																																																																																																																																																																																																																																																										
OG0013282										ASFUM117535A-1_002839-T1																																																																																																																																																																																																																																																										
OG0013283										ASFUM117535A-1_008419-T1																																																																																																																																																																																																																																																										
OG0013284											ASFUM12-7504462_003869-T1																																																																																																																																																																																																																																																									
OG0013285											ASFUM12-7504462_004872-T1																																																																																																																																																																																																																																																									
OG0013286											ASFUM12-7504462_005055-T1																																																																																																																																																																																																																																																									
OG0013287											ASFUM12-7504462_006434-T1																																																																																																																																																																																																																																																									
OG0013288											ASFUM12-7504462_006437-T1																																																																																																																																																																																																																																																									
OG0013289											ASFUM12-7504462_006438-T1																																																																																																																																																																																																																																																									
OG0013290											ASFUM12-7504462_007632-T1																																																																																																																																																																																																																																																									
OG0013291											ASFUM12-7504462_008031-T1																																																																																																																																																																																																																																																									
OG0013292											ASFUM12-7504462_008083-T1																																																																																																																																																																																																																																																									
OG0013293											ASFUM12-7504462_010044-T1																																																																																																																																																																																																																																																									
OG0013294												ASFUM12-7504652_004603-T1																																																																																																																																																																																																																																																								
OG0013295													ASFUM12-7505054_001001-T1																																																																																																																																																																																																																																																							
OG0013296													ASFUM12-7505054_001145-T1																																																																																																																																																																																																																																																							
OG0013297													ASFUM12-7505054_002675-T1																																																																																																																																																																																																																																																							
OG0013298													ASFUM12-7505054_003008-T1																																																																																																																																																																																																																																																							
OG0013299													ASFUM12-7505054_004733-T1																																																																																																																																																																																																																																																							
OG0013300													ASFUM12-7505054_008536-T1																																																																																																																																																																																																																																																							
OG0013301														ASFUM12-7505220_001823-T1																																																																																																																																																																																																																																																						
OG0013302														ASFUM12-7505220_006243-T1																																																																																																																																																																																																																																																						
OG0013303															ASFUM12-7505446_001389-T1																																																																																																																																																																																																																																																					
OG0013304															ASFUM12-7505446_004688-T1																																																																																																																																																																																																																																																					
OG0013305															ASFUM12-7505446_005708-T1																																																																																																																																																																																																																																																					
OG0013306																ASFUM1F1SW-F4_007334-T1																																																																																																																																																																																																																																																				
OG0013307																ASFUM1F1SW-F4_009245-T1																																																																																																																																																																																																																																																				
OG0013308																ASFUM1F1SW-F4_009396-T1																																																																																																																																																																																																																																																				
OG0013309																	ASFUM84-NIH_002492-T1																																																																																																																																																																																																																																																			
OG0013310																	ASFUM84-NIH_005721-T1																																																																																																																																																																																																																																																			
OG0013311																	ASFUM84-NIH_007067-T1																																																																																																																																																																																																																																																			
OG0013312																		A1159_004854-T1																																																																																																																																																																																																																																																		
OG0013313																		A1159_005702-T1																																																																																																																																																																																																																																																		
OG0013314																			A1163_001754-T1																																																																																																																																																																																																																																																	
OG0013315																			A1163_003520-T1																																																																																																																																																																																																																																																	
OG0013316																			A1163_004728-T1																																																																																																																																																																																																																																																	
OG0013317																			A1163_005653-T1																																																																																																																																																																																																																																																	
OG0013318																			A1163_010557-T1																																																																																																																																																																																																																																																	
OG0013319																				AF100-10A_000113-T1																																																																																																																																																																																																																																																
OG0013320																				AF100-10A_000120-T1																																																																																																																																																																																																																																																
OG0013321																				AF100-10A_000188-T1																																																																																																																																																																																																																																																
OG0013322																				AF100-10A_000194-T1																																																																																																																																																																																																																																																
OG0013323																				AF100-10A_000229-T1																																																																																																																																																																																																																																																
OG0013324																				AF100-10A_000614-T1																																																																																																																																																																																																																																																
OG0013325																				AF100-10A_000654-T1																																																																																																																																																																																																																																																
OG0013326																				AF100-10A_000950-T1																																																																																																																																																																																																																																																
OG0013327																				AF100-10A_001192-T1																																																																																																																																																																																																																																																
OG0013328																				AF100-10A_001619-T1																																																																																																																																																																																																																																																
OG0013329																				AF100-10A_001690-T1																																																																																																																																																																																																																																																
OG0013330																				AF100-10A_001700-T1																																																																																																																																																																																																																																																
OG0013331																				AF100-10A_001734-T1																																																																																																																																																																																																																																																
OG0013332																				AF100-10A_001735-T1																																																																																																																																																																																																																																																
OG0013333																				AF100-10A_001805-T1																																																																																																																																																																																																																																																
OG0013334																				AF100-10A_002594-T1																																																																																																																																																																																																																																																
OG0013335																				AF100-10A_002718-T1																																																																																																																																																																																																																																																
OG0013336																				AF100-10A_002821-T1																																																																																																																																																																																																																																																
OG0013337																				AF100-10A_002879-T1																																																																																																																																																																																																																																																
OG0013338																				AF100-10A_003344-T1																																																																																																																																																																																																																																																
OG0013339																				AF100-10A_003693-T1																																																																																																																																																																																																																																																
OG0013340																				AF100-10A_003926-T1																																																																																																																																																																																																																																																
OG0013341																				AF100-10A_003930-T1																																																																																																																																																																																																																																																
OG0013342																				AF100-10A_004308-T1																																																																																																																																																																																																																																																
OG0013343																				AF100-10A_004369-T1																																																																																																																																																																																																																																																
OG0013344																				AF100-10A_004564-T1																																																																																																																																																																																																																																																
OG0013345																				AF100-10A_004731-T1																																																																																																																																																																																																																																																
