g000044	Afum_AZTEC_13_751_mRNA_08520	AZTEC-13-751_008793	3169389	3172579	scaffold_6
g000045	Afum_AF100_12_17_mRNA_01846	AF100-12-17_001963	375747	378152	scaffold_2
g000046	Afum_AZTEC_7_225_mRNA_06714	AZTEC-7-225_006903	1446085	1448125	scaffold_5
g000047	Afum_AZTEC_17_234_mRNA_05973	AZTEC-17-234_006220	3341715	3367779	scaffold_4
g000048	Afum_IFM_62516_mRNA_03856	IFM-62516_004039	2086663	2092503	scaffold_3
g000049_1	Afum_AFIS_2302_CDC_18_mRNA_09453	AFIS-2302-CDC-18_009627	259205	262771	scaffold_8
g000049_2	Afum_AZTEC_7_225_mRNA_08929	AZTEC-7-225_009145	249808	251765	scaffold_7
g000050	Afum_AF100_12_7_mRNA_09404	AF100-12-7_009623	171480	174744	scaffold_8
g000051	Afum_SF3S10_mRNA_04640	SF3S10_004755	3597695	3602663	scaffold_3
g000052	Afum_AF100_12_40_mRNA_02711	AF100-12-40_002828	3076907	3080478	scaffold_2
g000053	Afum_IFM_59073_mRNA_01849	IFM-59073_001977	464211	465793	scaffold_2
g000054_1	Afum_F15767_mRNA_01305	F15767_001321	3732557	3737103	scaffold_1
g000054_2	Afum_AF72_mRNA_01560	AF72_001603	4393853	4395713	scaffold_1
g000055	Afum_DMC2_AF100_8B_mRNA_09268	DMC2-AF100-8B_009432	1529411	1530716	scaffold_7
g000056	Afum_IFM_61578_mRNA_08116	IFM-61578_008345	1861431	1864300	scaffold_6
g000057	Afum_Af_M1509_D_mRNA_08342	Af-M1509-D_008476	2421980	2424219	scaffold_6
g000058	Afum_IFM_59056_mRNA_04154	IFM-59056_004245	2559125	2560576	scaffold_3
g000059	Afum_CEA10_mRNA_03084	CEA10_003274	3997362	3999486	scaffold_2
g000060	Afum_AF100_12_35_mRNA_02261	AF100-12-35_002339	2109870	2114002	scaffold_2
g000061	Afum_AF100_12_7G_mRNA_07550	AF100-12-7G_007916	522950	526314	scaffold_6
g000062	Afum_IFM_61610_mRNA_06295	IFM-61610_006428	252253	255222	scaffold_5
g000063	Afum_AF100_12_21_mRNA_01619	AF100-12-21_001689	125906	129594	scaffold_2
g000064	Afum_LMB_35Aa_mRNA_02639	LMB-35Aa_002693	2555490	2557115	scaffold_2
g000065	Afum_MO78722EXP_mRNA_01857	MO78722EXP_001900	5111144	5112607	scaffold_1
g000066	Afum_IFM_59359_mRNA_00398	IFM-59359_000401	1223298	1226634	scaffold_1
g000067	Afum_IFM_59073_mRNA_01278	IFM-59073_001297	3728118	3730339	scaffold_1
g000068	Afum_IFM_61610_mRNA_09212	IFM-61610_009385	1179153	1180954	scaffold_7
g000069	Afum_IFM_59777_mRNA_02081	IFM-59777_002192	1335165	1340338	scaffold_2
g000070_1	Afum_IFM_59356_2_mRNA_02135	IFM-59356-2_002260	1321541	1326487	scaffold_2
g000070_2	Afum_IFM_61118_mRNA_02166	IFM-61118_002251	1286751	1289576	scaffold_2
g000071	Afum_IFM_61118_mRNA_07557	IFM-61118_007754	243833	246004	scaffold_6
g000072_1	Afum_AZTEC_17_234_mRNA_10051	AZTEC-17-234_001775	1817	5276	scaffold_16
g000072_2	Afum_AF100_12_35_mRNA_08538	AF100-12-35_008754	1177870	1182910	scaffold_7
g000073	Afum_MO76959EXP_mRNA_07917	MO76959EXP_008079	403679	405134	scaffold_6
g000074	Afum_DMC2_AF100_12_9_mRNA_05313	DMC2-AF100-12-9_005425	1900096	1903663	scaffold_4
g000075	Afum_84_NIH_mRNA_00760	ASFUM84-NIH_000770	2181438	2183734	scaffold_1
g000076	Afum_AF106_6_2_mRNA_00386	AF106-6-2_000394	1128126	1130125	scaffold_1
g000077	Afum_DMC2_AF100_1_8_mRNA_08142	DMC2AF100-1-8_008354	1265982	1267801	scaffold_6
g000078	Afum_AF100_12_26_mRNA_00516	AF100-12-26_000526	1422516	1426038	scaffold_1
g000079	Afum_AF100_12_25_mRNA_05877	AF100-12-25_006066	3013976	3016371	scaffold_4
g000080	Afum_IFM_59056_mRNA_09325	IFM-59056_009507	52574	54578	scaffold_8
g000081	Afum_AZTEC_11_1066_mRNA_00869	AZTEC-11-1066_000885	2590134	2591497	scaffold_1
g000082	Afum_IFM_62516_mRNA_08783	IFM-62516_009062	1412002	1413688	scaffold_7
g000083	Afum_IFM_59356_2_mRNA_04249	IFM-59356-2_004438	2599380	2602259	scaffold_3
g000084	Afum_AF100_12_23_mRNA_05491	AF100-12-23_005621	2120071	2121930	scaffold_4
g000085_1	Afum_IFM_59359_mRNA_07341	IFM-59359_007847	113962	123748	scaffold_6
g000085_2	Afum_12_7504462_mRNA_10417	ASFUM12-7504462_001932	22360	31918	scaffold_12
g000085_3	Afum_A1163_mRNA_10359	A1163_009317	122	1081	scaffold_64
g000086	Afum_AF100_12_43_mRNA_01642	AF100-12-43_001666	4703641	4706706	scaffold_1
g000087	Afum_IFM_58401_mRNA_02877	IFM-58401_002941	3400127	3402004	scaffold_2
g000088	Afum_AZTEC_7_225_mRNA_06304	AZTEC-7-225_006486	252758	254179	scaffold_5
g000089_1	Afum_AF100_10_5_mRNA_00710	AF100-10-5_000724	2103482	2107436	scaffold_1
g000089_2	Afum_IFM_59361_1_mRNA_09233	IFM-59361-1_009691	1937978	1941938	scaffold_7
g000090	Afum_IFM_59361_1_mRNA_04738	IFM-59361-1_005095	223487	226568	scaffold_4
g000091	Afum_B5288_CDC_16_mRNA_08744	B5288-CDC-16_008985	1489101	1493475	scaffold_7
g000092	Afum_MO76959EXP_mRNA_04750	MO76959EXP_004845	3203603	3206703	scaffold_3
g000093	Afum_AZTEC_4_250_mRNA_05500	AZTEC-4-250_005633	1980090	1981840	scaffold_4
g000094	Afum_MO69250EXP_mRNA_02497	MO69250EXP_002553	2169264	2179121	scaffold_2
g000095_1	Afum_AF100_12_37_mRNA_09776	AF100-12-37_010041	1169594	1174345	scaffold_8
g000095_2	Afum_NCPF_7816_mRNA_09204	NCPF-7816_009394	1236456	1240287	scaffold_7
g000096	Afum_DMC2_AF1001_15_mRNA_03332	DMC2AF100-1-15_003425	246350	248363	scaffold_3
g000097	Afum_DMC2_AF100_1_20_OE_mRNA_09777	DMC2-AF100-1-20-OE_009943	747496	748314	scaffold_8
g000098	Afum_IFM_59777_mRNA_05669	IFM-59777_005925	2606885	2608217	scaffold_4
g000099	Afum_AF100_12_18_mRNA_02650	AF100-12-18_002727	3307120	3309281	scaffold_2
g000100	Afum_B5288_CDC_16_mRNA_03151	B5288-CDC-16_003275	4577058	4580726	scaffold_2
g000101	Afum_AZTEC_2_251_mRNA_04605	AZTEC-2-251_004711	3414080	3416386	scaffold_3
g000102	Afum_NCPF_7811_mRNA_06404	NCPF-7811_006569	765290	767355	scaffold_5
g000103	Afum_MO68507EXP_mRNA_07236	MO68507EXP_007412	2186115	2188084	scaffold_5
g000104	Afum_AF100_12_5_mRNA_04312	AF100-12-5_004457	2906263	2907935	scaffold_3
g000105	Afum_AZTEC_8_224_mRNA_03932	AZTEC-8-224_004078	1898085	1901447	scaffold_3
g000106	Afum_IFM_59777_mRNA_07634	IFM-59777_007938	452033	454329	scaffold_6
g000107	Afum_IFM_58026_mRNA_01830	IFM-58026_001901	596340	598534	scaffold_2
g000108_1	Afum_AF106_6_5_mRNA_05764	AF106-6-5_005893	2864419	2867186	scaffold_4
g000108_2	Afum_AF293_mRNA_05821	AF293_005928	2843866	2844445	scaffold_4
g000109	Afum_AF100_12_13_mRNA_08592	AF100-12-13_008871	98899	111381	scaffold_7
g000110	Afum_CM2141_mRNA_06633	CM2141_006845	2436000	2439436	scaffold_5
g000111	Afum_AZTEC_4_250_mRNA_08186	AZTEC-4-250_008370	2025838	2028836	scaffold_6
g000112	Afum_CM2141_mRNA_08773	CM2141_009019	1508482	1511238	scaffold_7
g000113	Afum_AF100_12_35_mRNA_06131	AF100-12-35_006313	1148157	1153908	scaffold_5
g000114	Afum_IFM_60514_mRNA_04923	IFM-60514_005050	397407	399778	scaffold_4
g000115	Afum_IFM_61118_mRNA_02980	IFM-61118_003084	3545613	3547475	scaffold_2
g000116	Afum_F21572_mRNA_08199	F21572_008381	2232126	2235072	scaffold_6
g000117	Afum_B5461_CDC_2_mRNA_00194	B5461-CDC-2_000196	482471	484799	scaffold_1
g000118	Afum_AF100_12_25_mRNA_07152	AF100-12-25_007368	2974229	2986395	scaffold_5
g000119	Afum_AZTEC_7_225_mRNA_07195	AZTEC-7-225_007386	2859405	2861959	scaffold_5
g000120	Afum_AZTEC_3_226_mRNA_04253	AZTEC-3-226_004390	2476870	2480136	scaffold_3
g000121	Afum_B7444_CDC_7_mRNA_02519	B7444-CDC-7_002563	2409045	2412561	scaffold_2
g000122	Afum_AF100_12_35_mRNA_04788	AF100-12-35_004924	907778	910643	scaffold_4
g000123	Afum_F18304_mRNA_05549	F18304_005625	2234037	2236779	scaffold_4
g000124	Afum_IFM_58026_mRNA_02002	IFM-58026_002076	1086340	1088840	scaffold_2
g000125	Afum_AF100_12_17_mRNA_05358	AF100-12-17_005568	1888014	1890095	scaffold_4
g000126	Afum_AF100_12_3G_mRNA_01480	AF100-12-3G_001502	4355646	4358010	scaffold_1
g000127	Afum_DMC2_AF100_1_18_mRNA_01895	DMC2AF100-1-18_001987	1218131	1220342	scaffold_2
g000128	Afum_W72310_mRNA_06897	W72310_007212	3426755	3431247	scaffold_5
g000129	Afum_IFM_59073_mRNA_06314	IFM-59073_006562	365780	367502	scaffold_5
g000130	Afum_CM2141_mRNA_05421	CM2141_005602	2633414	2634725	scaffold_4
g000131	Afum_AF100_12_13_mRNA_07632	AF100-12-13_007902	863073	865275	scaffold_6
g000132	Afum_AF106_6_3_mRNA_00463	AF106-6-3_000471	1256354	1258554	scaffold_1
g000133	Afum_IFM_59073_mRNA_06117	IFM-59073_006364	3833100	3834337	scaffold_4
g000134	Afum_DMC2_AF100_12_42_mRNA_06368	DMC2-AF100-12-42_006481	279190	283694	scaffold_5
g000135	Afum_AZTEC_7_225_mRNA_06303	AZTEC-7-225_006485	250574	252686	scaffold_5
g000136	Afum_AF100_12_10_mRNA_02617	AF100-12-10_002711	2735095	2736740	scaffold_2
g000137	Afum_DMC2_AF100_1_24_mRNA_09283	DMC2-AF100-1-24_009465	1181652	1183053	scaffold_8
g000138	Afum_AF100_12_18_mRNA_07123	AF100-12-18_007300	406231	412489	scaffold_6
g000139	Afum_SF2S9_mRNA_01698	SF2S9_001757	154629	157194	scaffold_2
g000140	Afum_A1163_mRNA_07064	A1163_007265	2123349	2126611	scaffold_5
g000141	Afum_AF100_12_18_mRNA_01940	AF100-12-18_002002	1148986	1151876	scaffold_2
g000142	Afum_F7763_mRNA_07383	F7763_007525	2332600	2336205	scaffold_5
g000143	Afum_AF100_10_5_mRNA_02836	AF100-10-5_002948	3225617	3228380	scaffold_2
g000144	Afum_AZTEC_2_251_mRNA_00215	AZTEC-2-251_000219	516099	518590	scaffold_1
g000145	Afum_B72911_CDC_15_mRNA_07450	B72911-CDC-15_007588	3766210	3767914	scaffold_5
g000146	Afum_08_12_12_13_mRNA_00745	ASFUM08-12-12-13_000760	2178569	2195416	scaffold_1
g000147	Afum_AF106_6_2_mRNA_04659	AF106-6-2_004888	3887462	3895197	scaffold_3
g000148	Afum_AZTEC_12_128_mRNA_06334	AZTEC-12-128_006559	725212	731782	scaffold_5
g000149	Afum_AF100_12_21_mRNA_08725	AF100-12-21_008950	18359	24190	scaffold_8
g000150	Afum_MO91298SB_mRNA_06818	MO91298SB_006931	2014951	2017465	scaffold_5
g000151	Afum_IFM_59361_mRNA_02687	IFM-59361_002874	2902879	2904804	scaffold_2
g000152	Afum_AF100_12_3G_mRNA_08749	AF100-12-3G_008980	166598	168446	scaffold_7
g000153	Afum_AZTEC_10_245_mRNA_07858	AZTEC-10-245_008044	717763	718827	scaffold_6
g000154_1	Afum_DMC2_AF100_1_18_mRNA_05651	DMC2AF100-1-18_005845	4024986	4032632	scaffold_4
g000154_2	Afum_AZTEC_17_234_mRNA_04806	AZTEC-17-234_005011	4000795	4001556	scaffold_3
g000154_3	Afum_AZTEC_17_234_mRNA_04809	AZTEC-17-234_005014	4003984	4005711	scaffold_3
g000154_4	Afum_AZTEC_17_234_mRNA_04805	AZTEC-17-234_005010	4000075	4000731	scaffold_3
g000154_5	Afum_DMC2_AF100_1_24_mRNA_08889	DMC2-AF100-1-24_009062	1711043	1711687	scaffold_7
g000154_6	Afum_AZTEC_17_234_mRNA_04807	AZTEC-17-234_005012	4001737	4002924	scaffold_3
g000155	Afum_AZTEC_4_250_mRNA_01636	AZTEC-4-250_001660	4715969	4719184	scaffold_1
g000156	Afum_TP32_mRNA_06056	TP32_006196	3545890	3548692	scaffold_4
g000157	Afum_F16311_mRNA_06066	F16311_006202	3294097	3296122	scaffold_4
g000158	Afum_B5259_CDC_23_mRNA_08382	B5259-CDC-23_008529	2192748	2194499	scaffold_6
g000159	Afum_IFM_61118_mRNA_01640	IFM-61118_001664	4680494	4687416	scaffold_1
g000160	Afum_AF100_12_24_mRNA_01796	AF100-12-24_001924	450047	452760	scaffold_2
g000161	Afum_B7444_CDC_7_mRNA_06410	B7444-CDC-7_006518	380480	382305	scaffold_5
g000162	Afum_AF100_12_4_mRNA_07537	AF100-12-4_007763	574699	575999	scaffold_6
g000163	Afum_AF100_11C_mRNA_01519	AF100-11C_001540	4360036	4362300	scaffold_1
g000164	Afum_IFM_59361_mRNA_03857	IFM-59361_004127	1618816	1621009	scaffold_3
g000165	Afum_AF100_12_39_mRNA_02054	AF100-12-39_002119	1020614	1022355	scaffold_2
g000166	Afum_AF100_10B_mRNA_05774	AF100-10B_005878	2926217	2927183	scaffold_4
g000167	Afum_AF100_10A_mRNA_08562	AF100-10A_008884	59447	67416	scaffold_7
g000168	Afum_IFM_62516_mRNA_09166	IFM-62516_009462	846871	851871	scaffold_8
g000169	Afum_08_19_02_46_mRNA_06270	ASFUM08-19-02-46_006396	1627866	1631936	scaffold_5
g000170	Afum_AF100_12_38_mRNA_00276	AF100-12-38_000280	695092	698586	scaffold_1
g000171	Afum_AF100_12_8_mRNA_00268	AF100-12-8_000272	697931	700157	scaffold_1
g000172	Afum_IFM_61118_mRNA_02984	IFM-61118_003088	3559813	3561998	scaffold_2
g000173	Afum_IFM_62516_mRNA_05340	IFM-62516_005553	2248226	2250769	scaffold_4
g000174	Afum_DMC2_AF100_12_42_mRNA_06932	DMC2-AF100-12-42_007054	1890480	1892835	scaffold_5
g000175	Afum_IFM_59056_mRNA_08893	IFM-59056_009058	565203	567362	scaffold_7
g000176	Afum_AF100_12_5_mRNA_00181	AF100-12-5_000183	448124	449294	scaffold_1
g000177	Afum_AZTEC_17_234_mRNA_07394	AZTEC-17-234_007675	3445604	3450372	scaffold_5
g000178	Afum_IFM_59361_mRNA_07871	IFM-59361_008298	927894	930608	scaffold_6
g000179	Afum_AF100_12_7G_mRNA_08204	AF100-12-7G_008577	2422207	2424879	scaffold_6
g000180	Afum_AF100_12_35_mRNA_04666	AF100-12-35_004802	535763	538270	scaffold_4
g000181	Afum_AFIS1435_CDC_6_mRNA_03936	AFIS1435-CDC-6_004014	1739234	1741685	scaffold_3
g000182	Afum_CM2141_mRNA_04747	CM2141_004914	533291	534527	scaffold_4
g000183	Afum_IFM_61118_mRNA_02519	IFM-61118_002613	2255528	2261921	scaffold_2
g000184	Afum_AF106_6_5_mRNA_08981	AF106-6-5_009172	795781	799733	scaffold_7
g000185	Afum_W72310_mRNA_01717	W72310_001881	397954	400398	scaffold_2
g000186	Afum_AF100_12_25_mRNA_08600	AF100-12-25_008834	3398854	3400435	scaffold_6
g000187	Afum_DMC2_AF1001_15_mRNA_08080	DMC2AF100-1-15_008238	1965032	1966516	scaffold_6
g000188	Afum_AF100_12_4_mRNA_06794	AF100-12-4_006994	2203545	2205029	scaffold_5
g000189	Afum_D17_mRNA_04392	D17_004500	3165980	3167242	scaffold_3
g000190	Afum_08_19_02_30_mRNA_03595	ASFUM08-19-02-30_003672	770877	783166	scaffold_3
g000191	Afum_DMC2_AF100_1_24_mRNA_04512	DMC2-AF100-1-24_004593	4099785	4106912	scaffold_3
g000192	Afum_AZTEC_9_222_mRNA_00839	AZTEC-9-222_000854	2454524	2459689	scaffold_1
g000193	Afum_AF100_12_2_mRNA_03192	AF100-12-2_003299	4314929	4329624	scaffold_2
g000194	Afum_AF100_12_7G_mRNA_06362	AF100-12-7G_006683	801440	804515	scaffold_5
g000195	Afum_AF106_6_9_mRNA_02761	AF106-6-9_002894	3068839	3070909	scaffold_2
g000196	Afum_AZTEC_12_128_mRNA_00970	AZTEC-12-128_000987	2888168	2889317	scaffold_1
g000197	Afum_B7444_CDC_7_mRNA_05762	B7444-CDC-7_005864	2464887	2471403	scaffold_4
g000198	Afum_AF106_6_9_mRNA_04867	AF106-6-9_005056	354022	356396	scaffold_4
g000199	Afum_AF100_12_5_mRNA_07220	AF100-12-5_007425	3168839	3170563	scaffold_5
g000200_1	Afum_AF100_12_40_mRNA_07908	AF100-12-40_008137	1585277	1586796	scaffold_6
g000200_2	Afum_08_12_12_13_mRNA_06786	ASFUM08-12-12-13_006914	1645325	1646515	scaffold_5
g000201	Afum_W72310_mRNA_05798	W72310_006098	133925	135210	scaffold_5
g000202	Afum_NCPF_7811_mRNA_04072	NCPF-7811_004182	2177974	2179153	scaffold_3
g000203	Afum_IFM_58401_mRNA_09315	IFM-58401_009498	1497257	1499817	scaffold_7
g000204	Afum_AF100_12_35_mRNA_04843	AF100-12-35_004981	1064259	1066443	scaffold_4
g000205	Afum_AF106_6_2_mRNA_09083	AF106-6-2_009390	1354221	1356354	scaffold_7
g000206	Afum_AZTEC_5_223_mRNA_05691	AZTEC-5-223_005882	2631262	2633017	scaffold_4
g000207	Afum_AF100_12_25_mRNA_07108	AF100-12-25_007324	2851435	2853047	scaffold_5
g000208_1	Afum_B6081_mRNA_08859	B6081_009178	2059387	2063539	scaffold_7
g000208_2	Afum_10_01_02_27_mRNA_09561	ASFUM10-01-02-27_009721	1948992	1950585	scaffold_7
g000209	Afum_AF100_12_18_mRNA_04513	AF100-12-18_004638	144599	147574	scaffold_4
g000210	Afum_IFM_58401_mRNA_05382	IFM-58401_005493	1585915	1588893	scaffold_4
g000211	Afum_AF100_11B_mRNA_00432	AF100-11B_000440	1184305	1186422	scaffold_1
g000212	Afum_AF100_12_26_mRNA_02273	AF100-12-26_002337	1662407	1664511	scaffold_2
g000213	Afum_AF106_6_9_mRNA_08912	AF106-6-9_009173	634817	636610	scaffold_7
g000214	Afum_AF100_12_35_mRNA_07602	AF100-12-35_007801	1911191	1912313	scaffold_6
g000215	Afum_F5211G_mRNA_00986	F5211G_001001	3016921	3026523	scaffold_1
g000216_1	Afum_B5288_CDC_16_mRNA_00001	B5288-CDC-16_000001	79	1360	scaffold_1
g000216_2	Afum_AF100_11C_mRNA_10027	AF100-11C_003437	957	5567	scaffold_24
g000217	Afum_IFM_61407_mRNA_07333	IFM-61407_007715	286416	289384	scaffold_6
g000218	Afum_AF100_12_7G_mRNA_05548	AF100-12-7G_005800	2441043	2443351	scaffold_4
g000219	Afum_AF100_10A_mRNA_00517	AF100-10A_000525	1502955	1504800	scaffold_1
g000220	Afum_AF210_mRNA_04949	AF210_005052	356047	362374	scaffold_4
g000221	Afum_W72310_mRNA_04298	W72310_004551	3414981	3421119	scaffold_3
g000222	Afum_AZTEC_17_234_mRNA_00789	AZTEC-17-234_000803	2341043	2345526	scaffold_1
g000223	Afum_MO79587EXP_mRNA_03544	MO79587EXP_003621	3458274	3460894	scaffold_2
g000224	Afum_B6081_mRNA_02617	B6081_002720	3281155	3283451	scaffold_2
g000225	Afum_AF100_12_7G_mRNA_05378	AF100-12-7G_005628	1937323	1939065	scaffold_4
g000226	Afum_AF100_12_5_mRNA_09406	AF100-12-5_009660	183575	184974	scaffold_8
g000227	Afum_AF100_12_35_mRNA_06207	AF100-12-35_006390	1437779	1439184	scaffold_5
g000228	Afum_117535A_1_1_mRNA_05795	ASFUM117535A-1_005900	45775	52736	scaffold_5
g000229	Afum_AZTEC_2_251_mRNA_03688	AZTEC-2-251_003766	747265	751068	scaffold_3
g000230	Afum_CM2141_mRNA_09103	CM2141_009349	642083	645711	scaffold_8
g000231	Afum_AZTEC_5_223_mRNA_07574	AZTEC-5-223_007805	386519	389061	scaffold_6
g000232	Afum_AF100_12_4_mRNA_06197	AF100-12-4_006389	413130	415022	scaffold_5
g000233	Afum_AF100_12_3_mRNA_06977	AF100-12-3_007147	2244350	2245810	scaffold_5
g000234	Afum_08_12_12_13_mRNA_02595	ASFUM08-12-12-13_002643	2335708	2354896	scaffold_2
g000235	Afum_08_12_12_13_mRNA_01110	ASFUM08-12-12-13_001129	3229454	3244231	scaffold_1
g000236	Afum_RSF2S8_mRNA_03955	RSF2S8_004057	1849880	1857708	scaffold_3
g000237	Afum_IFM_59356_1_mRNA_07216	IFM-59356-1_007352	2704773	2711904	scaffold_5
g000238	Afum_08_12_12_13_mRNA_07012	ASFUM08-12-12-13_007144	2240897	2245294	scaffold_5
g000239	Afum_ATCC46645_mRNA_05045	ATCC46645_005331	462473	466634	scaffold_4
g000240	Afum_SF1S6_mRNA_08496	SF1S6_008673	3285275	3287016	scaffold_6
g000241	Afum_IFM_61407_mRNA_00166	IFM-61407_000168	430165	438668	scaffold_1
g000242	Afum_AF100_12_3_mRNA_00106	AF100-12-3_000108	229586	232724	scaffold_1
g000243	Afum_AFIS1435_CDC_6_mRNA_01217	AFIS1435-CDC-6_001235	3636221	3639062	scaffold_1
g000244	Afum_AF100_12_25_mRNA_03125	AF100-12-25_003261	4141722	4144549	scaffold_2
g000245	Afum_AF100_12_21_mRNA_03851	AF100-12-21_003983	2330841	2332700	scaffold_3
g000246	Afum_AF100_12_7G_mRNA_08214	AF100-12-7G_008587	2452551	2454065	scaffold_6
g000247	Afum_W72310_mRNA_08908	W72310_009266	366299	372712	scaffold_8
g000248	Afum_MO69250EXP_mRNA_08222	MO69250EXP_008392	1747528	1750712	scaffold_6
g000249	Afum_AZTEC_7_225_mRNA_07174	AZTEC-7-225_007365	2800265	2802499	scaffold_5
g000250	Afum_ATCC_46645_mRNA_09660	ATCC-46645_009990	211166	212905	scaffold_8
g000251	Afum_AF100_12_8_mRNA_09737	AF100-12-8_010083	1574005	1575247	scaffold_8
g000252_1	Afum_AZTEC_17_234_mRNA_03606	AZTEC-17-234_003795	688077	696517	scaffold_3
g000252_2	Afum_COH_371_mRNA_05080	COH-371_005239	713771	714280	scaffold_4
g000253	Afum_AF41_mRNA_04004	AF41_004079	1550605	1558174	scaffold_3
g000254	Afum_IFM_61118_mRNA_07526	IFM-61118_007723	165440	169689	scaffold_6
g000255	Afum_DMC2_AF100_1_3_mRNA_03300	DMC2AF100-1-3_003442	210573	212329	scaffold_3
g000256	Afum_08_12_12_13_mRNA_07443	ASFUM08-12-12-13_007579	3477807	3486610	scaffold_5
g000257	Afum_AF100_12_18_mRNA_05080	AF100-12-18_005213	1889103	1898298	scaffold_4
g000258	Afum_A1159_mRNA_10025	A1159_010233	19570	25373	scaffold_9
